f01,f02,f03,f04,f05,f06,f07,f08,f09,f10,y
0.3325,1.2798,0.0394,-0.6822,-1.5614,1.2043,-1.7998,-0.7208,0.2875,-0.34,0
0.1758,-0.1211,2.0266,-1.0791,0.4866,-1.7792,0.1158,-0.9176,-2.3379,2.0744,0
0.8086,1.6008,-0.6936,-0.664,-1.779,0.2766,0.2456,-0.8469,0.0474,-0.2752,0
0.2996,-1.3786,0.547,0.4344,0.4249,-1.4316,0.2658,1.1247,-2.2033,-1.6144,0
0.6411,-0.0181,-0.7922,2.4847,0.0718,1.243,-0.1984,-0.2139,-0.037,-0.8278,0
0.9604,-0.772,-0.565,0.9176,0.2123,0.889,-0.5398,0.508,0.0968,-0.5034,0
0.449,0.1539,-0.932,0.1068,0.4126,1.072,0.9431,-1.0458,0.038,0.4133,0
0.6217,0.9078,0.7035,-0.5316,1.4834,0.2168,-1.2913,-0.8113,1.5343,-1.4539,0
-0.8461,-1.2856,0.9537,-0.4,-0.6488,-1.6973,0.4789,0.0259,0.4727,-1.0493,0
-1.2587,0.0267,-0.9405,0.8255,0.9571,1.7653,-0.7901,2.4316,1.0872,-0.4996,0
0.6787,1.8386,-0.5311,0.128,-0.1082,1.6654,0.6082,0.9348,-0.1659,2.596,0
-0.9641,-0.1623,0.5077,-0.6255,-0.3462,1.3688,0.5229,-0.0297,-0.8762,-0.6614,0
2.8327,1.9915,-0.1618,0.0384,0.9466,0.4854,-1.5461,0.0561,-1.4211,2.2763,0
-0.9077,0.8162,0.1492,-0.652,1.9044,0.3279,1.14,0.1576,1.6276,0.78,0
1.5876,0.2718,-0.7598,-1.2265,-0.1632,-1.1929,2.4287,-0.1512,-0.11,0.4331,0
-0.0942,0.6207,-0.8414,0.4779,1.1668,0.85,2.534,0.7932,-1.0456,1.1584,0
-0.2646,-1.1336,1.1376,1.2019,0.3032,-0.6273,0.8156,-1.2166,0.5155,0.0939,0
1.4729,-1.9345,0.3804,0.535,-1.3125,-0.0277,1.2366,1.2977,1.761,-0.5596,0
1.2708,-1.0987,-0.032,0.3995,0.5499,-0.1947,0.2776,0.3301,0.4426,0.7683,0
0.1241,-0.906,-0.2274,-0.8464,-0.9499,2.5905,1.6571,1.444,-0.7775,0.3241,0
-0.1153,0.6835,3.1228,-0.0559,0.8778,0.7875,0.4686,0.6193,0.4988,-0.8397,1
-0.2623,0.374,-0.1673,-1.2157,0.0676,0.2356,1.1438,-0.643,1.3885,-1.4956,0
0.5883,0.3808,1.6691,-1.5288,-0.2433,1.5285,0.7879,-0.4045,-0.2312,1.1798,0
-0.1088,0.8159,-0.5266,0.0198,-1.4168,0.1827,0.1611,0.8757,-0.2206,0.3516,0
0.2034,0.0102,-0.0312,2.3466,3.2866,1.1119,-1.98,1.4786,1.5864,-0.9615,1
1.0015,0.2009,-0.0778,-0.7953,1.1381,0.2025,1.0738,-1.9692,1.6662,0.0969,0
-0.333,0.4909,0.7095,-0.6527,1.3793,1.7042,-0.6954,0.6674,-0.4083,-0.2963,0
-1.0093,-0.9832,1.19,-0.1374,0.9574,0.6901,-1.0677,1.7402,0.2447,0.6374,0
-0.4771,-0.5653,-0.3982,0.2676,-0.5553,0.7485,0.7118,-0.4018,0.0238,-2.6396,0
-0.1191,-0.0648,-0.2645,-0.5928,1.6755,2.0204,0.4683,0.4545,-0.0967,0.2818,0
0.4441,0.3191,1.8667,1.2495,1.569,1.4245,0.3785,-1.636,0.5698,0.5779,1
0.0107,-0.7845,-0.3168,0.4142,-0.5826,2.3646,-0.765,0.5541,-2.0242,1.973,0
1.8069,1.7145,-0.3439,0.4483,1.0845,0.6284,-0.2904,1.1267,-0.4472,-0.0829,1
1.5124,-1.039,0.2003,0.3476,-0.3603,0.9543,-0.8642,-0.7391,-1.2233,0.8319,0
0.4443,0.3598,1.8558,0.5241,0.9372,0.1111,-0.1275,0.3089,1.9559,0.6361,0
0.792,2.3575,0.7789,-0.3524,0.1028,1.1552,0.4978,-0.28,0.5544,0.5329,1
0.521,0.159,-0.642,0.7233,0.0975,-0.8742,-0.6407,0.7799,0.7161,-0.9151,0
-0.0309,-1.7561,1.2973,1.4991,-0.2538,-0.6857,0.2404,-0.4345,1.3379,-0.7087,0
0.4159,-2.0258,-0.026,0.7347,-0.672,-0.7755,0.5044,-1.1419,-0.6074,0.9489,0
0.2766,-0.7212,-0.2523,0.1666,0.6553,0.7127,-0.3833,0.7831,-0.1293,-0.8109,0
-1.2957,-0.3422,0.9971,0.1804,2.1314,-0.9286,0.6732,-0.933,-0.0049,0.8521,0
1.5939,1.7985,0.9697,3.9246,1.3844,1.9205,-0.2043,-1.4633,0.0709,0.6706,1
1.0467,0.2707,0.216,-0.5094,-0.0453,-0.3754,-2.4693,0.4357,0.3877,-2.9715,0
0.5815,0.1176,-0.5806,0.9115,-0.354,-1.3118,-1.3491,0.6377,0.1503,0.1772,0
1.0158,-0.1203,-1.093,-0.4379,-2.6033,-2.288,0.0416,0.1817,-0.0574,-1.8476,0
0.8466,-0.5867,-0.0227,0.5243,0.2352,0.4807,-0.3698,-0.4815,-1.6733,0.4778,0
0.3183,-0.8082,-0.7902,0.2165,0.061,-0.9222,0.9381,-0.8356,-1.4387,1.0056,0
-1.046,-0.6945,-0.8276,-0.0126,-0.6457,-0.1968,-0.7689,-1.2307,-1.2453,0.1674,0
0.0984,0.3687,-0.1938,-0.3686,0.3102,-0.0556,-0.4044,0.9429,-1.9649,-0.9818,0
-1.1218,-1.7975,-1.1602,-0.918,0.2817,1.0508,-0.1765,-0.9988,0.0978,1.0165,0
-0.6612,-1.8261,0.884,-1.0911,-0.4055,0.1436,-0.1058,0.702,1.4089,0.5721,0
-1.1341,-0.4438,0.2632,1.1382,-0.8471,0.2198,0.6023,0.7754,-1.7488,0.4962,0
1.1571,-0.5616,-0.954,-0.6001,0.3724,0.1106,0.6488,-0.6019,1.6612,0.0188,0
-1.1937,0.8482,0.3716,1.0696,1.3422,-0.9625,0.7985,-0.0059,-0.5958,-1.4643,0
-1.5535,0.6,1.2157,0.5281,-2.9441,-0.4492,-0.8293,0.6084,-1.148,0.4461,0
1.6015,-0.416,-0.0583,1.531,-1.0624,1.3671,-0.0137,-1.3965,2.5286,-1.4356,0
1.2998,-0.7828,1.9861,-0.4627,-0.2231,0.9077,0.6668,-1.2454,-0.161,0.3594,0
-2.0313,-2.1404,-1.5162,-0.4551,0.1728,0.0553,-0.5283,0.4516,-0.3095,-0.8936,0
1.5341,0.0211,0.6608,1.2974,0.588,1.0066,-2.0229,0.1189,0.8669,0.6218,0
1.0559,-0.0415,0.2593,-0.2807,-0.6307,1.0522,1.666,-0.6459,0.1316,-0.4047,0
1.2215,0.3342,1.6264,-0.0839,0.8561,0.8747,-2.4138,1.7856,0.9873,-0.3087,1
0.433,2.113,-1.0306,-0.745,-0.5315,0.3599,0.7661,-0.522,0.7427,-0.63,0
2.6288,0.6123,0.1291,1.091,-0.3832,-1.442,0.9888,-0.3736,-0.2201,2.3519,0
-0.8397,2.1725,-0.575,-0.8822,0.3038,0.0562,0.1075,-1.1144,-0.4766,0.5018,0
0.6123,-0.2545,-1.4246,-0.1639,0.8847,-0.0608,0.5373,0.0547,-1.5459,-0.7749,0
-0.6911,1.3492,0.1707,0.1518,-0.5897,-0.8001,0.5949,-1.3852,0.0145,0.8155,0
-0.4878,-0.0258,-0.6992,0.3886,-1.5396,-1.0388,-1.0674,-0.5874,0.7349,0.0899,0
0.483,-0.7971,-0.6331,0.5783,0.3957,-0.5371,-1.1048,-1.5753,0.6423,0.4276,0
-0.7929,0.1251,0.1489,0.7042,-0.4722,0.1632,-0.028,-0.2833,-1.1548,0.5327,0
-0.4358,0.0084,1.8193,0.7612,-1.3386,-1.4718,-0.5725,-0.6598,-2.2022,0.0342,0
-2.3132,0.1043,0.6424,-0.499,-1.8013,0.1402,-0.5398,0.7591,-0.1538,0.5779,0
-1.426,-0.7253,-0.0048,0.0099,0.4196,0.8439,1.5418,-0.0993,-2.0518,0.4739,0
-0.0684,1.1572,-1.7596,0.8016,-0.9881,1.6265,0.4517,0.4786,0.0662,-0.8935,0
0.0375,1.091,0.8107,0.1573,1.0075,-0.6752,-0.4617,1.1086,0.7191,-1.3664,0
-0.4491,0.1084,1.2252,-0.4779,-0.188,1.4834,0.8519,0.5598,0.1847,-0.2687,0
-1.5912,0.9252,0.326,1.7847,-0.3783,-1.247,0.1941,0.0337,1.1706,2.547,0
-0.1161,0.6588,0.9481,1.0334,0.507,-0.8843,0.5106,1.0067,2.7531,0.2072,0
-0.645,1.0628,0.2907,1.3265,-0.5773,0.8169,-1.1428,0.8497,-0.8713,0.9374,0
-0.1723,1.243,0.2488,0.7444,1.4329,1.1186,-1.6482,0.3958,0.0002,-1.4313,1
-0.489,-0.0783,1.022,-0.5784,-1.167,-1.8298,1.1499,1.5406,-2.9303,0.6644,0
-2.1202,1.721,-0.5479,1.1171,0.0033,0.7984,0.8599,-0.2709,0.4146,-0.3605,0
2.2537,-2.0195,-0.2143,1.838,-0.7492,-1.8035,1.4743,-0.1538,0.4555,0.2476,0
0.8051,-0.5545,0.2241,-0.8707,0.6233,1.0174,0.8759,-0.8032,-0.9429,-0.5034,0
0.1204,1.6471,0.8868,1.2976,0.4989,0.0886,1.4325,1.1002,-1.588,-1.2307,0
-0.265,1.1774,0.5003,0.6983,0.8799,-0.3844,1.148,0.2106,0.4134,0.0393,0
0.3921,0.8345,0.6136,-0.968,-1.619,-0.5656,-0.5632,1.0494,1.3538,-0.9012,0
-0.3329,-1.1376,0.9463,-0.582,-0.7403,0.9412,-0.8013,-0.1181,0.1035,-1.3818,0
0.098,0.7669,0.0151,1.4007,-0.2999,-0.4869,1.0319,-0.2026,-0.7333,0.0731,0
-0.8194,0.1959,0.0115,-0.3098,0.0325,1.1376,-0.0007,1.2791,-0.5242,-0.5034,0
0.205,-0.5425,0.6143,-1.1613,0.8496,2.2253,0.0297,-1.2914,0.5651,0.6855,0
0.7899,1.3782,0.0945,0.7846,-0.5279,0.3086,0.801,-0.7923,-0.1178,-0.1444,0
-1.8929,-1.9641,-0.0644,1.5572,0.4506,-0.1957,1.7239,-1.0467,0.2102,1.0025,0
-0.9215,0.3688,-1.3475,0.6668,1.4415,-1.0982,-0.329,-1.1969,0.6208,-0.6887,0
-1.4812,-0.7662,-0.1415,-0.0152,0.5161,-0.0568,0.6641,0.6797,1.5513,-0.5584,0
-0.339,0.9927,-0.1305,-1.0985,1.1139,-1.1199,-0.6942,-1.1495,-0.1723,0.8754,0
1.2805,-0.0942,0.0726,-1.5109,1.8265,0.8019,-0.8428,-0.9819,1.477,1.3049,0
1.1647,0.3176,-1.1534,0.1003,0.1021,-0.4246,-1.5341,0.2027,0.0321,0.8927,0
-2.7449,0.467,-1.1816,-0.8431,1.7759,0.1402,-0.1123,-2.4613,0.2494,1.3465,0
-1.9226,-0.6263,0.7461,-1.1247,2.0786,0.757,1.3879,0.3654,0.6493,-0.3744,0
1.8081,-0.4353,-0.3915,1.2209,-0.2868,0.9948,0.9013,1.6239,-0.8544,0.7157,0
-0.2933,0.2791,1.1562,-0.3523,-0.4772,0.0093,-1.3112,-1.0419,-1.043,2.006,0
-1.4172,1.4343,1.959,1.9982,-0.198,0.5836,0.3662,-2.8137,0.3591,1.1045,0
-0.6988,0.4766,-0.5571,-1.4208,-0.7916,0.3416,0.2507,-0.7188,0.1992,0.1474,0
0.4193,-0.5654,-1.3082,-0.0809,0.4395,-0.8761,-0.4047,0.694,0.9859,-0.5109,0
0.6102,-1.1881,1.2721,0.2683,-0.1121,0.6542,0.4459,-0.3172,1.0438,0.4595,0
0.1832,0.2593,-0.3137,2.7053,-0.7791,0.1087,-0.2494,-1.1418,-0.3762,1.3147,0
0.0713,-0.5815,1.9585,0.1469,0.4862,1.8372,-1.3652,-0.7856,-0.2385,0.8446,0
-0.7484,-0.0153,1.0106,-1.183,0.7008,-0.0711,-1.1112,1.8582,0.0603,-0.0306,0
1.1938,0.3743,-0.1397,1.7959,-0.744,0.3625,-0.7007,0.0679,-0.3687,1.0577,0
1.2727,-0.0643,-1.0624,-0.4735,-0.1942,-0.8285,-0.1339,-0.0568,-0.9929,1.1738,0
-0.769,0.3513,-0.0769,-1.162,-0.9647,1.5782,-0.8614,-0.7667,-0.2951,-0.8069,0
-1.4877,1.646,0.4167,-0.6207,-0.0729,0.1477,-0.9811,0.8038,0.723,-0.5917,0
-0.145,-0.2246,-0.3711,1.5983,-0.5558,0.8217,-1.1522,0.9146,0.7551,1.8832,0
-0.511,0.7635,1.9605,1.9174,-0.046,-1.1909,-1.4551,0.692,-1.3871,-0.7627,0
1.1802,-0.2656,0.7336,0.6855,0.0934,0.0425,-1.5341,0.2282,2.0934,1.0212,0
-1.7567,-0.4221,1.5918,-0.5416,-0.146,1.0713,-0.3303,0.3218,1.1209,1.5331,0
0.0807,-1.4493,-0.0982,-0.5872,-0.28,-0.1629,0.4212,1.7224,-0.9006,-2.3191,0
0.4001,-1.0416,-1.005,0.9715,-0.388,-1.718,0.4224,-1.7729,1.0267,1.6141,0
-0.869,1.0321,1.5964,-1.2741,0.475,0.221,0.2643,-1.3677,0.7706,-0.1621,0
0.0542,0.7602,-0.7816,-0.0759,-0.996,0.7442,0.5767,-0.5261,-0.4363,-2.3042,0
0.9016,1.9257,1.4162,-0.3561,-1.2276,-1.4606,0.752,0.6976,1.3762,-0.2537,0
1.684,0.7456,0.7311,-0.7163,-0.0346,1.4453,-1.7351,1.3674,-0.1587,-1.0913,0
-0.9128,-0.7432,-0.9457,1.2324,-1.9404,-1.5714,0.3454,-1.9077,-0.8806,0.4964,0
-0.0116,0.4781,-1.3278,-0.133,1.043,1.6022,-0.1103,-2.3616,-0.8131,-0.4818,0
1.6744,0.3186,1.5268,-2.1459,-0.146,-1.244,1.0806,-1.0578,-1.2832,0.219,0
-0.6153,0.6888,-0.3921,0.3519,-0.896,0.5393,1.6721,0.6696,1.5006,0.4354,0
0.8313,-2.6077,-0.2643,0.8898,0.6148,0.7015,1.3785,-0.5615,-0.3406,0.7073,0
-0.2112,-0.64,-0.2482,0.4813,0.4453,0.9087,-1.9361,-0.6929,2.0418,-1.5087,0
1.1389,0.8201,0.6429,0.2513,-0.007,-0.5094,1.2798,0.2774,0.4317,0.5396,0
-1.1215,0.3928,-0.6982,2.6288,-0.317,-0.3146,-0.1375,-0.2394,-1.8204,0.5527,0
1.2186,0.1103,0.7011,-0.9554,2.3735,0.636,-1.4584,1.3259,0.1288,0.58,0
0.9421,0.004,-0.2621,-0.3635,1.5784,0.0687,-0.988,-0.5218,1.663,-1.4234,0
-0.7026,-0.3793,1.0029,0.6002,0.3394,-0.9596,0.4886,-0.7458,1.1355,-1.6253,0
1.1031,1.2576,0.7406,-0.8574,-1.1037,-0.1059,-1.2194,-0.966,-0.0123,-0.1026,0
-1.5043,0.2402,0.1867,-0.7896,-1.0084,0.0931,0.6177,-1.5543,0.262,1.1954,0
1.849,0.2644,1.4695,0.1654,-0.4389,0.5877,1.0178,-2.6312,-0.6209,0.8561,0
0.0637,2.6562,1.3049,1.4352,2.4885,0.9438,0.6947,-0.6587,-0.4367,-0.4477,0
-1.2116,-0.0169,0.8508,0.7064,-0.3453,-0.1923,-0.3438,1.6165,1.6841,-1.6684,0
0.2684,0.1229,0.6447,-0.0321,0.7149,0.8738,1.2604,0.3366,-1.3676,0.1575,0
-0.1723,-1.8294,-0.3506,-2.0051,-2.7485,0.1608,0.6538,0.6443,-1.1108,0.3191,0
1.4522,0.1184,0.1011,0.931,0.3273,0.4602,-0.3742,-0.3463,0.1245,-0.1777,0
-0.4886,-0.3583,-1.3787,0.1456,-1.4468,0.9499,-0.3773,0.7539,0.6864,0.4398,0
1.4218,2.5066,1.5003,1.2388,-0.519,0.2455,-0.9369,-0.8031,0.8484,0.9313,1
0.6116,0.4929,0.4015,-0.0581,0.9525,0.8038,-0.4701,0.5908,1.4273,-0.9047,0
-0.7433,0.8028,-0.7656,0.2715,-0.086,0.6284,0.131,1.2108,-0.32,0.3497,0
1.7937,-1.5961,-0.3083,1.3903,-1.0599,0.5497,-0.3899,-0.5942,0.8338,0.2672,0
0.3286,0.1452,1.1529,-0.768,1.0005,0.6198,1.569,-0.519,-1.1812,2.5607,0
0.3362,-1.814,-1.4632,-0.0419,-1.323,0.266,-0.2382,1.1486,-1.4371,-0.0348,0
0.7677,3.6975,0.5833,-0.8312,-1.4516,-1.4482,-0.7581,-1.2625,1.4588,0.8943,0
-0.7662,0.4405,-0.1087,-0.6311,-0.1002,1.3951,-0.3945,-0.8824,0.6632,0.2791,0
0.1197,1.8359,0.1852,2.5045,-0.1491,1.0601,-1.5936,-0.1158,-0.3927,0.2873,0
-0.3545,-0.2179,-0.7498,0.2881,-0.2347,-0.3195,1.3933,0.7623,0.1428,-1.0389,0
0.3487,0.2622,0.0355,-0.6297,0.3261,0.2991,-0.5278,-0.3299,-0.5431,0.5324,0
-2.178,1.145,1.6498,-1.4509,-0.5664,-0.1068,2.3193,-2.086,1.5333,1.1976,0
0.77,2.271,0.2267,0.0669,0.3483,1.6196,-0.2991,0.8105,-0.762,0.4298,0
1.3071,-0.2284,-0.6573,-0.8218,-0.6966,-1.4884,-0.2559,0.7601,0.1803,0.5151,0
-0.2189,-1.7282,0.4912,0.2161,1.3947,-0.0385,-0.4355,0.2771,-0.2014,-0.3247,0
2.7415,0.2276,2.3744,0.3807,1.4653,-0.0366,-0.5166,-0.6463,0.3744,0.1748,1
-0.7359,0.0501,-0.846,1.5938,1.4859,-0.8271,-0.4198,-0.0414,0.1449,0.4796,0
1.503,0.3261,0.9117,0.7004,-0.0915,0.1716,1.0779,0.4013,0.9372,-0.6173,0
0.3885,0.8831,-0.7005,0.7274,0.5791,0.6558,-0.6239,-0.6681,1.4832,0.2165,0
1.4913,1.486,-1.6365,0.0991,-1.5657,-0.1942,-0.5882,-1.5461,0.8141,0.8093,0
1.188,0.3707,-0.8106,0.1032,-1.103,-0.1073,-0.5777,0.4295,1.0119,-0.4339,0
-1.4179,-0.3621,1.1888,1.4035,1.5854,-0.4821,0.0602,0.5055,-2.1198,0.2108,0
0.4484,-0.0459,0.6298,-0.8431,0.6558,-0.7393,-1.1642,-0.9732,0.5451,1.0277,0
0.1484,0.4883,-1.3518,1.8596,-0.756,0.1887,0.3975,-1.1761,0.3097,-1.023,0
-1.0143,-0.5396,-0.059,-1.3692,1.396,-0.9007,0.0101,1.7328,0.5767,-1.1839,0
0.7337,0.5393,1.4066,-0.3703,2.0661,-0.5785,-1.557,0.8508,-0.3699,0.7947,0
1.7525,-0.2487,1.1849,1.3873,0.1578,0.551,1.8756,-0.4455,0.0387,0.9088,1
-0.6647,0.6011,-1.2626,0.3436,-0.7952,0.3083,-1.5814,-2.106,-0.1217,0.4532,0
2.8993,-0.0614,-2.6957,0.7173,0.6162,0.6394,0.4238,0.9443,0.5906,1.0471,0
2.8124,-0.296,-0.9381,-1.8613,-2.5161,-0.2957,0.7866,0.1776,0.407,-0.0795,0
1.5947,-1.2154,-0.472,0.7344,0.4801,-0.5656,-0.3307,-1.3724,1.6814,0.4206,0
-0.3027,1.0267,0.4852,-1.3522,1.4144,-0.1461,0.2658,0.448,0.547,-1.3238,0
0.3964,0.8183,-1.4471,0.2923,1.0955,-0.6155,-0.1904,0.5504,-0.1153,2.941,0
1.3338,0.8459,-0.3286,-0.0802,-0.5225,-1.291,-0.3179,-0.8607,-0.0068,-0.5034,0
-0.3147,-1.2856,-1.406,0.2574,1.9845,-1.259,0.0462,-1.1373,1.5365,0.0448,0
0.1156,-0.201,1.0959,0.337,-0.5088,-1.8038,1.0537,-0.0777,0.9119,-1.1946,0
-0.3053,-0.015,1.2134,-0.2595,0.299,0.4752,0.5155,0.1318,0.9775,0.9514,0
-0.1183,1.0503,-0.5491,-0.2697,1.098,2.1496,-0.3119,1.2592,0.3699,-0.2883,0
-0.3318,0.4407,-1.0773,0.4869,0.8677,-0.4689,-0.9634,-0.2765,0.4033,0.9485,0
0.3863,1.441,1.4318,-0.3666,-1.0967,-0.9629,0.0975,-0.5197,-0.5248,-1.307,0
-0.5617,1.3475,-2.2632,1.9496,-1.8805,-1.0429,-3.2051,0.4348,1.6969,-2.1138,0
-1.8103,-0.0599,-0.2458,-0.808,1.0766,0.5437,0.2989,0.3239,0.7915,1.5459,0
0.598,-1.7382,0.9517,-1.1727,-0.3305,-0.4895,0.4102,1.3513,-1.2065,-1.9094,0
-2.1886,0.0645,-0.4486,-1.8544,0.9403,-0.0855,1.284,-0.2395,-0.0415,0.385,0
0.7559,0.1128,-0.3256,-0.4312,-2.3108,-1.3225,1.7481,-0.625,1.0973,-1.5484,0
-0.6661,0.3249,-0.9012,0.1507,0.3328,-0.7752,1.3163,1.6284,-1.3887,-0.3562,0
1.3473,2.5878,-1.3702,-0.1674,0.3841,0.9965,-1.3711,0.2963,-0.7143,-0.1261,0
0.9613,0.4718,2.0496,2.2097,1.2895,-0.0091,-0.9851,-1.5984,0.5981,1.09,1
-0.1692,-1.1368,0.8474,-0.5598,0.1826,-1.6492,0.228,0.3192,0.0859,-0.5157,0
-0.6289,-1.0184,0.7479,-1.2226,-0.9687,-0.1447,0.0025,-0.2715,0.3938,0.4483,0
-0.1183,-0.0942,-0.3551,-0.0793,-0.1573,-0.7548,1.8491,-0.2881,-1.1029,1.1799,0
0.1297,1.5887,-0.1191,1.089,-0.0671,0.9017,-0.2536,-0.4218,-0.3249,-0.6635,0
0.3361,0.003,0.8755,0.2171,-0.0846,-0.1069,-0.2321,0.1561,-1.1062,0.9426,0
0.386,-0.0652,0.1315,-1.1992,0.766,1.4349,-1.481,0.1361,2.0858,0.2443,0
-2.1891,1.0827,-0.8139,0.4109,1.2629,-1.5633,0.6266,0.6281,-1.5124,-0.8813,0
0.3541,-0.5464,0.479,1.5214,0.0651,-0.8833,0.7135,0.0899,-0.8296,-0.5758,0
-1.2333,-2.5712,-0.3849,1.9099,-0.1721,-1.1219,0.9923,0.7543,0.5214,0.4104,0
0.2063,-0.7302,1.468,-0.2002,-1.0824,-1.3667,-0.8661,0.3442,0.9005,1.3089,0
2.6882,1.2692,-0.0114,0.1435,-0.2461,-3.2634,0.9317,0.2153,0.5654,-0.0109,1
-0.9899,-0.9133,-1.4135,-1.4633,0.4984,0.0383,-0.065,-0.6204,2.1004,-0.6905,0
-0.7485,-0.8985,-1.1527,-0.1174,-0.1884,-1.336,-1.7769,-0.0488,-0.9126,1.0139,0
1.6325,-0.0428,-1.8541,0.5459,0.9203,-0.8116,-0.0536,1.3995,-0.785,-1.5145,0
0.6971,-1.0329,0.3188,1.4236,-1.1863,1.3853,0.0451,-0.5345,0.3084,2.141,0
-0.0027,0.6663,0.264,1.2744,0.1813,0.6081,-1.0634,0.2987,0.3487,-0.8729,0
-0.2284,-1.2586,0.6642,-0.4175,-2.5148,-0.7911,0.7984,1.3714,0.8816,1.7015,0
0.364,1.2072,-0.426,1.2882,0.872,0.1942,0.1683,1.9071,-0.8275,0.762,1
-0.7129,-1.9975,0.7748,0.4293,0.3444,0.582,0.0573,-0.2999,-0.9954,1.9107,0
0.9941,-0.3969,0.6989,1.4627,0.6846,0.3989,-0.0185,0.4022,-0.4233,1.5364,1
0.318,0.4858,1.2239,-1.1917,-1.8227,-1.2088,0.8626,-0.8418,0.4254,1.4918,0
0.1016,0.9385,0.047,-0.3636,-0.5624,-1.2091,0.2641,1.2257,-0.724,0.238,0
0.6097,1.5374,1.8383,-2.178,1.517,0.2309,-0.4135,1.2115,-1.4439,0.3044,0
-0.8477,-0.1453,0.6204,0.0503,-0.9731,0.4424,0.7669,-0.5072,-0.6018,0.1822,0
-0.8035,2.202,-2.0502,0.3188,-1.4258,-0.4356,0.7876,-0.0534,0.167,0.7367,0
-1.2967,0.2942,-1.7779,-1.1799,0.2453,-0.2221,1.061,0.0966,0.2763,-0.9502,0
-0.0576,0.5811,0.8241,1.5789,-0.2134,1.7506,-2.4557,-0.2559,-0.5961,-1.4044,0
-0.682,-1.9045,-0.2011,-0.3051,-0.2252,1.6988,0.0911,-0.8065,0.2608,-2.0217,0
0.913,-1.4097,1.7576,0.0266,-0.5666,-0.7068,-0.102,-1.0703,1.2543,0.5778,0
-1.5132,-0.253,-0.5723,-0.0611,-1.5095,-1.4539,0.3952,-0.9837,1.0014,0.1825,0
0.2192,1.2294,-2.1265,-0.2429,-0.3163,-2.5088,-1.8784,-1.4534,-0.472,0.0796,0
-2.2207,0.2333,-0.7195,-0.4689,0.133,0.9533,0.7191,-0.8048,-0.4489,0.2201,0
-1.1909,0.3977,0.7317,-0.7527,-0.4613,0.3804,-0.4368,0.6697,0.5496,1.3377,0
1.2564,-2.0165,-1.0594,0.2518,-0.7741,0.6394,1.2184,-0.5335,0.4579,0.8023,0
-0.203,0.908,-2.7178,1.6013,0.7038,-0.647,-0.8141,-0.0959,1.2186,-2.0486,0
-1.4461,-0.4848,-2.4667,-0.6146,0.4455,-0.236,-0.5633,2.6074,-0.4435,0.5268,0
-1.9072,0.0823,-1.4807,-0.8137,0.5075,0.0215,-0.249,0.0997,0.3669,1.5701,0
1.1155,0.5456,0.8015,1.6381,1.5455,1.0635,-1.0621,-0.8729,-1.2001,-0.2061,1
1.0786,0.7844,1.4386,-0.3595,-1.1052,0.8752,-0.2678,0.6325,0.4391,0.1835,0
-1.5422,-0.8268,0.134,1.8848,0.1856,0.1612,0.3362,-0.7265,-0.8647,0.7894,0
-1.9538,0.9423,1.0594,-0.1849,0.4508,-0.3789,0.8259,-1.7424,0.587,-2.0004,0
-0.7929,0.6166,0.7734,0.5794,0.1419,-0.6463,0.998,1.0637,-0.3128,-0.4928,0
-0.0882,1.7876,-0.5337,1.1136,0.4616,0.8121,-0.9772,-0.8904,0.6609,0.8915,0
-1.8894,-0.322,0.9508,-0.4339,-0.3305,-1.1093,0.2565,0.0259,-0.5148,-0.807,0
0.609,0.354,-0.6531,-0.5993,-0.5837,1.5124,0.9963,1.3655,0.7519,-0.3903,0
0.3394,-0.0829,-0.0317,-0.0498,0.4923,0.4577,2.0578,0.1068,0.2456,-0.8145,1
-0.4428,2.0286,0.8569,0.3845,0.7,-1.5535,0.3384,-0.6444,-0.0293,0.3593,0
1.0183,-0.9266,-0.5685,-1.3986,-0.6131,0.1488,0.2363,-0.4007,0.0253,0.5268,0
-0.313,0.5289,-1.0079,0.7047,1.4054,-1.7929,-1.1762,-0.9035,-0.7841,-0.7791,0
-0.4595,-0.1441,1.2012,1.3874,-1.438,0.6362,-1.6204,-1.9214,0.2124,1.5294,0
-0.0705,-0.7688,0.187,-0.0704,-1.8431,0.1115,-1.8189,0.445,1.1055,0.7426,0
-0.7168,0.4,1.8349,0.2689,-1.5728,-0.2124,0.4035,-0.8213,-0.9612,1.0266,0
0.0051,0.5396,-0.854,-1.8889,0.0955,0.796,0.9832,-1.0283,1.0087,0.4266,0
-0.6773,-0.7433,0.5578,0.6412,-0.6604,0.3616,0.5965,2.2609,-2.0297,-1.2592,0
-2.6106,0.3242,1.9353,-1.506,-0.1198,0.7396,1.2084,-0.0154,0.0395,2.0867,0
0.8546,-0.4706,0.0574,-0.5057,-1.7802,1.1554,-0.7068,0.9129,-0.0744,-1.3268,0
0.581,-0.7956,-0.2684,0.2698,0.1823,1.9236,-0.2258,0.339,0.0926,2.0282,0
0.0204,1.1684,0.5259,-0.1426,0.1667,1.1368,-0.2861,-0.5059,-0.2076,-0.201,1
-3.0695,-0.8652,-0.3962,0.0062,-0.7423,-1.1847,0.462,0.4947,-1.2188,0.0871,0
1.2262,-1.4598,-1.6083,-0.7606,-0.7226,1.1895,-0.879,-0.3622,-1.2152,-2.4254,0
